,sentiment,text,text_pt,text_pt_clean,text_pt_lemma
3805,neutral,The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .,"A empresa disse que anteriormente a EB entregou uma solução personalizada para a LG Electronics e agora a está disponibilizando comercialmente para outros fornecedores de terminais móveis, bem como para operadoras sem fio.",empresa disse anteriormente eb entregou solução personalizada lg electronics agora disponibilizando comercialmente outros fornecedores terminais móveis bem operadoras fio,empresa dizer anteriormente eb entregar solução personalizar lg electronics agora disponibilizar comercialmente outro fornecedor terminal móvel bem operadora fio
3806,neutral,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .","A empresa disse que as operações serão vendidas a uma empresa recém-criada, a CPS GmbH, onde a atual gestão do negócio de plásticos é coproprietária.",empresa disse operações vendidas empresa recémcriada cps gmbh onde atual gestão negócio plásticos coproprietária,empresa dizer operação vender empresa recémcriar cps gmbh onde atual gestão negócio plástico coproprietár
3807,positive,The company will use the assets for strengthening its balance sheet and financial position .,A empresa usará os ativos para fortalecer seu balanço e posição financeira.,empresa usará ativos fortalecer balanço posição financeira,empresa usar ativo fortalecer balanço posição financeiro
3808,neutral,"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",O corpo compósito é revestido com uma camada de revestimento rígido produzida por pulverização térmica e o revestimento é retificado. '',corpo compósito revestido camada revestimento rígido produzida pulverização térmica revestimento retificado,corpo compósito revestido camar revestimento rígido produzido pulverização térmico revestimento retificar
3809,neutral,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .","A unidade de conectividade tem mais de 100 clientes com fatura eletrônica, e o número de transações anuais chega a quase um milhão.",unidade conectividade 100 clientes fatura eletrônica número transações anuais chega quase milhão,Unidade conectividader 100 cliente fatura eletrônico número transação anual chegar quase milhão
3810,neutral,The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .,O contrato inclui a opção de entregar 75 ASCs adicionais nas próximas fases do projeto.,contrato inclui opção entregar 75 ascs adicionais próximas fases projeto,contrato incluir opção entregar 75 ascs adicional próximo fase projeto
3811,neutral,The contract is worth some EUR 1 million .,O valor do contrato é de cerca de 1 milhão de euros.,valor contrato cerca 1 milhão euros,valor contrato cerca 1 milhão euro
3812,neutral,The contract value amounts to EUR 2.4 million .,"O valor do contrato ascende a 2,4 milhões de euros.",valor contrato ascende 24 milhões euros,valor contrato ascender 24 milhão euro
3813,neutral,The credit covers approximately 70 % of the ship 's price .,O crédito cobre aproximadamente 70% do preço do navio.,crédito cobre aproximadamente 70 preço navio,crédito cobrir aproximadamente 70 preço navio
3814,neutral,The customer is cooperative retailer Osuuskauppa Suur-Savo .,O cliente é o varejista cooperativo Osuuskauppa Suur-Savo.,cliente varejista cooperativo osuuskauppa suursavo,cliente varejisto cooperativo osuuskauppa suursavo
3815,neutral,The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,O cliente é a empresa local Etera Mutual Pension Insurance Co e o principal locatário da unidade será a empresa de mídia Alma Media Corp HEL: ALN1V.,cliente empresa local etera mutual pension insurance co principal locatário unidade empresa mídia alma media corp hel aln1v,cliente empresa local eter mutual pension insurance co principal locatário unidade emprês mídio alma Media corp hel aln1v
3816,neutral,"The customer is then forwarded to the site , and unknown to him logged in with the first number .","O cliente é então encaminhado para o site, e sem ele fazer login com o primeiro número.",cliente então encaminhado site fazer login primeiro número,cliente então encaminhar site fazer login primeiro número
3817,neutral,"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .","O negócio inclui todos os equipamentos de aluguel e mercadorias relacionadas, o contrato de aluguel do depósito e dois funcionários, disse a empresa.",negócio inclui todos equipamentos aluguel mercadorias relacionadas contrato aluguel depósito dois funcionários disse empresa,negócio incluir todo equipamento aluguel mercadoria relacionar contrato aluguel depósito dois funcionário dizer empresa
3818,neutral,The deal is in line with Etteplan 's strategy to operate as a partner of global customers and provide industrial technology design services .,O negócio está em linha com a estratégia da Etteplan de atuar como parceira de clientes globais e fornecer serviços de design de tecnologia industrial.,negócio linha estratégia etteplan atuar parceira clientes globais fornecer serviços design tecnologia industrial,negócio linha estratégia etteplan atuar parceira cliente global fornecer serviço design tecnologia industrial
3819,neutral,"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .","A decisão reflete a subutilização da linha, que produz nãotecidos usados em aplicações médicas e de toalhetes, bem como na indústria automotiva.",decisão reflete subutilização linha produz nãotecidos usados aplicações médicas toalhetes bem indústria automotiva,decisão reflete subutilização linho produzir nãotecido usar aplicação médico toalhete bem indústria automotivo
3820,neutral,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .","A decisão terá de ser tomada se o grupo concorda com a importação de carne e produtos derivados da Estônia para a Finlândia, acrescentou o jornal.",decisão tomada grupo concorda importação carne produtos derivados estônia finlândia acrescentou jornal,decisão tomar grupo concordar importação carner produto derivados estônia finlândiar acrescentar jornal
3821,neutral,The devices also contains Finnair 's own application for compiling customer feed-back and ideas for product development .,Os dispositivos também contêm o próprio aplicativo da Finnair para compilar feedback do cliente e ideias para desenvolvimento de produto.,dispositivos contêm próprio aplicativo finnair compilar feedback cliente ideias desenvolvimento produto,dispositivo conter próprio aplicativo finnair compilar feedback cliente ideio desenvolvimento produto
3822,neutral,"The devices would be launched in the Chinese market in late 2006 , the company said .","Os aparelhos seriam lançados no mercado chinês no final de 2006, disse a empresa.",aparelhos lançados mercado chinês final 2006 disse empresa,aparelho lançar mercado chinês final 2006 dizer empresa
3823,neutral,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .,O protocolo diameter é desenvolvido de acordo com as normas IETF RFC 3588 e IETF RFC 3539.,protocolo diameter desenvolvido acordo normas ietf rfc 3588 ietf rfc 3539,protocolo diameter desenvolver acordo norma ietf rfc 3588 ietf rfc 3539
3824,neutral,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .,"As atividades alienadas tiveram vendas líquidas de EUR 145,1 milhões em 2009 e um lucro operacional de EUR 8,9 milhões.",atividades alienadas vendas líquidas eur 1451 milhões 2009 lucro operacional eur 89 milhões,atividade alienar venda líquir eur 1451 milhão 2009 lucro operacional eur 89 milhão
3825,neutral,"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .","A empresa alienada faz parte da área de negócios Governo, Manufatura e Varejo da TietoEnator.",empresa alienada faz parte área negócios governo manufatura varejo tietoenator,empresa alienar fazer parte áreo negócio governo manufatura varejo tietoenator
3826,neutral,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,"O dividendo virá em adição aos 0,45 eur nas ações A e 0,43 eur nas ações K que já pagou nas contas do ano passado.",dividendo virá adição 045 eur ações 043 eur ações k pagou contas ano passado,divider vir adição 045 eur ação 043 eur ação k pagar contas ano passado
