Unnamed: 0,y,text,text_pt,finbert_sentiment,text_pt_clean,fb_new_sentiment
3729,neutral,Rihko said the sale will enable the company to concentrate on its grain-based business .,Rihko disse que a venda permitirá que a empresa se concentre em seus negócios baseados em grãos.,POSITIVE,rihko disse venda permitirá empresa concentre negócios baseados grãos,NEUTRAL
3730,neutral,Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .,"Rihko começou a administrar os negócios Benecol da Raisio no verão de 2006, depois de chefiar as operações europeias da tabaqueira Altadis.",POSITIVE,rihko começou administrar negócios benecol raisio verão 2006 chefiar operações europeias tabaqueira altadis,NEUTRAL
3731,neutral,RIM has revamped the BlackBerry OS UI with the 6.0 version of the mobile operating system .,A RIM renovou a IU do BlackBerry OS com a versão 6.0 do sistema operacional móvel.,POSITIVE,rim renovou iu blackberry versão 60 sistema operacional móvel,NEUTRAL
3732,neutral,Rimi supermarket is the key customer in Magistral center .,O supermercado Rimi é o principal cliente do centro Magistral.,POSITIVE,supermercado rimi principal cliente centro magistral,NEUTRAL
3733,neutral,"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries .","A Rimvesta é agora controlada pela empresa de desenvolvimento imobiliário de propriedade da Estônia ELL Nekilnojamas Turtas, que é membro da Merko, o maior grupo de construção nos países bálticos.",POSITIVE,rimvesta agora controlada empresa desenvolvimento imobiliário propriedade estônia ell nekilnojamas turtas membro merko maior grupo construção países bálticos,NEUTRAL
3734,neutral,"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project .","Risto Raty, vice-presidente executivo da Tekla, disse que o Tekla Structures e o ArchiCAD cobrirão todo o fluxo de trabalho de design e documentação durante um projeto de construção.",POSITIVE,risto raty vicepresidente executivo tekla disse tekla structures archicad cobrirão todo fluxo trabalho design documentação durante projeto construção,NEUTRAL
3735,neutral,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .","O Rohwedder Group é um fornecedor da indústria de suprimentos automotivos, telecomunicações e eletrônicos para clientes na Europa, América do Norte e Ásia.",POSITIVE,rohwedder group fornecedor indústria suprimentos automotivos telecomunicações eletrônicos clientes europa américa norte ásia,NEUTRAL
3736,neutral,Rosa is one of the best-known Duckburg illustrators .,Rosa é uma das ilustradoras mais conhecidas de Duckburg.,NEUTRAL,rosa ilustradoras conhecidas duckburg,NEUTRAL
3737,neutral,RSA 's shares closed at 156.9 p at the time of going to press .,"As ações da RSA fecharam em 156,9 p no momento da impressão.",POSITIVE,ações rsa fecharam 1569 p momento impressão,POSITIVE
3738,neutral,Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,Rubin diz que espera que Capman anuncie 1-2 transações adicionais em 2009.,NEUTRAL,rubin diz espera capman anuncie 12 transações adicionais 2009,NEUTRAL
3739,neutral,Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,O Video International Group da Rússia detém o controle da Russian Media Ventures.,POSITIVE,video international group rússia detém controle russian media ventures,POSITIVE
3740,neutral,"'s Outokumpu Technology business will begin trading on the Nordic Exchange in Helsinki starting Oct. 10 , becoming the sixth company to list on that exchange this year , the company said Friday .","Os negócios da Outokumpu Technology da Outokumpu começarão a ser negociados na Nordic Exchange em Helsinque a partir de 10 de outubro, tornando-se a sexta empresa a ser listada nessa bolsa este ano, disse a empresa nesta sexta-feira.",POSITIVE,negócios outokumpu technology outokumpu começarão negociados nordic exchange helsinque partir 10 outubro tornandose sexta empresa listada nessa bolsa ano disse empresa nesta sextafeira,NEUTRAL
3741,positive,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .","Salo, Finlândia, 29 de agosto de 2006 - A Benefon anunciou hoje seus planos para fortalecer ainda mais sua plataforma de tecnologia interna, licenciando a plataforma de software móvel completa, Opna, de seu parceiro de tecnologia de longa data, Pollex.",POSITIVE,salo finlândia 29 agosto 2006 benefon anunciou hoje planos fortalecer ainda plataforma tecnologia interna licenciando plataforma software móvel completa opna parceiro tecnologia longa data pollex,POSITIVE
3742,neutral,"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance .","O Grupo Sampo, que se tornou um dos principais acionistas da Nordea, é dono do principal concorrente da TrygVesta, a If P&C Insurance.",POSITIVE,grupo sampo tornou principais acionistas nordea dono principal concorrente trygvesta if pc insurance,NEUTRAL
3743,neutral,Scanfil holdings include 100 % of contract electronics manufacturer Scanfil EMS Group .,As participações da Scanfil incluem 100% do fabricante de produtos eletrônicos Scanfil EMS Group.,POSITIVE,participações scanfil incluem 100 fabricante produtos eletrônicos scanfil ems group,NEUTRAL
3744,neutral,"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 .","Desde o registro das ações subscritas em uma emissão dirigida de ações, o novo número de ações da Panostaja e direitos de voto é 41.733.110.",NEUTRAL,desde registro ações subscritas emissão dirigida ações novo número ações panostaja direitos voto 41733110,NEUTRAL
3745,neutral,"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",Os negócios da Stora Enso na América do Norte têm capacidade anual de cerca de 3 milhões de toneladas e emprega cerca de 4.350 pessoas.,POSITIVE,negócios stora enso américa norte têm capacidade anual cerca 3 milhões toneladas emprega cerca 4350 pessoas,POSITIVE
3746,neutral,Stora Enso will receive a 19.9 pct equity interest in the combined company .,"A Stora Enso receberá uma participação acionária de 19,9 por cento na empresa combinada.",POSITIVE,stora enso receberá participação acionária 199 cento empresa combinada,NEUTRAL
3747,neutral,Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,A Stora deve divulgar seus ganhos do quarto trimestre e do ano inteiro de 2009 em 4 de fevereiro.,POSITIVE,stora deve divulgar ganhos quarto trimestre ano inteiro 2009 4 fevereiro,POSITIVE
3748,neutral,Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .,Storengy é a empresa GDF SUEZ que se dedica ao armazenamento subterrâneo de gás natural.,NEUTRAL,storengy empresa gdf suez dedica armazenamento subterrâneo gás natural,NEUTRAL
3749,positive,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,A Strand Associates está expandindo sua sede corporativa em Madison com espaço para adicionar cerca de 100 funcionários à empresa de engenharia.,POSITIVE,strand associates expandindo sede corporativa madison espaço adicionar cerca 100 funcionários empresa engenharia,POSITIVE
3750,neutral,Talentum acquired a 47.5 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005 .,"A Talentum adquiriu uma participação de 47,5 por cento na Varesvuo Partners em 1997 e o restante em 2002 e 2005.",POSITIVE,talentum adquiriu participação 475 cento varesvuo partners 1997 restante 2002 2005,POSITIVE
3751,neutral,"Technopolis , St. Petersburg 's Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St. Petersburg on the base of the St. Petersburg Telecommunications University .","Technopolis, a Universidade de Telecomunicações de São Petersburgo e o Fundo Russo de Apoio para Iniciativas Legislativas assinaram um protocolo de intenções em maio deste ano para estabelecer um technoparque em São Petersburgo na base da Universidade de Telecomunicações de São Petersburgo.",POSITIVE,technopolis universidade telecomunicações petersburgo fundo russo apoio iniciativas legislativas assinaram protocolo intenções maio deste ano estabelecer technoparque petersburgo base universidade telecomunicações petersburgo,NEUTRAL
3752,neutral,"Technopolis has Finnish operations in Oulu , Vantaa , Espoo , Lappeenranta , Jyvaskyla and Tampere and is also preparing to expand its operations to Russia .","A Technopolis possui operações finlandesas em Oulu, Vantaa, Espoo, Lappeenranta, Jyvaskyla e Tampere e também está se preparando para expandir suas operações para a Rússia.",POSITIVE,technopolis possui operações finlandesas oulu vantaa espoo lappeenranta jyvaskyla tampere preparando expandir operações rússia,POSITIVE
3753,neutral,"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said .","Technopolis reservou um terreno de 4,6 hectares para construir o parque, disse Mikkonen.",NEUTRAL,technopolis reservou terreno 46 hectares construir parque disse mikkonen,NEUTRAL
3754,neutral,Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros .,"As vendas líquidas do Tekla Group em 2006 foram de aproximadamente 50 milhões de euros e o resultado operacional de 13,6 milhões de euros.",POSITIVE,vendas líquidas tekla group 2006 aproximadamente 50 milhões euros resultado operacional 136 milhões euros,POSITIVE
3755,neutral,Teleste expects to start the deliveries at the end of 2009 .,A expectativa da Teleste é iniciar as entregas no final de 2009.,POSITIVE,expectativa teleste iniciar entregas final 2009,NEUTRAL
3756,neutral,"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .","Graças à sua ampla experiência no setor e em operações, a Cybercom oferece expertise estratégica e tecnológica para esses mercados: telecomunicações, indústria, mídia, setor público, varejo e serviços bancários e financeiros.",POSITIVE,graças ampla experiência setor operações cybercom oferece expertise estratégica tecnológica mercados telecomunicações indústria mídia setor público varejo serviços bancários financeiros,POSITIVE
